time,price,ln_ratio
1691456400,1824.66,-0.11228663298386435
1691452800,1832.49,0.428202942952308
1691449200,1826.94,-0.30332616037535626
1691445600,1825.04,-0.10405315316231711
1691442000,1823.71,-0.07290168188579288
1691438400,1825.1,0.07618922702134796
1691434800,1822.63,-0.13542671072180895
1691431200,1819.95,-0.14714847627651062
1691427600,1812.94,-0.38591912775783105
1691424000,1813.18,0.013237289463702319
1691424000,1813.18,0.0
1691420400,1815.93,0.1515523379755551
1691416800,1827.38,0.6285513830495054
1691413200,1825.84,-0.08430918976792823
1691409600,1828.9,0.16745381149082786
1691406000,1830.87,0.10765704895497188
1691402400,1833.72,0.15554267050863643
1691398800,1832.24,-0.0807428384601044
1691395200,1830.04,-0.1201437500482113
1691391600,1833.36,0.18125243811309816
1691388000,1829.17,-0.22880368640947218
1691384400,1836.8,0.4162615088128224
1691380800,1838.36,0.08489426820554515
1691377200,1835.71,-0.14425421723256174
1691373600,1841.05,0.29047333819320553
1691370000,1837.82,-0.1755974432345245
1691366400,1827.09,-0.5855549336100808
1691362800,1827.66,0.031192284266878666
1691359200,1827.31,-0.01915200404216892
1691355600,1827.91,0.03282976156780044
1691352000,1829.79,0.1027968485962471
1691348400,1829.47,-0.017489875046627853
1691344800,1830.49,0.05573831552299165
1691341200,1830.5,0.0005463003176776595
1691337600,1833.14,0.14411898859857447
1691334000,1826.78,-0.3475489301341344
1691330400,1827.57,0.043236143900089674
1691326800,1827.13,-0.02407858385781137
1691323200,1827.12,-0.0005473079291358813
1691319600,1830.28,0.17280039297385028
1691316000,1828.92,-0.07433319100467119
1691312400,1829.07,0.008201225267652426
1691308800,1833.45,0.2391796952946443
1691305200,1832.73,-0.03927794103162276
1691301600,1832.53,-0.010913277650074788
1691298000,1834.64,0.11507512511520394
1691294400,1833.59,-0.05724832023494595
1691290800,1832.37,-0.06655828459876414
1691287200,1834.35,0.10799843961089549
1691283600,1832.04,-0.12600952466372656
1691280000,1834.87,0.15435342355675657
1691276400,1835.05,0.009809478143636054
1691272800,1836.62,0.08551967337405544
1691269200,1833.54,-0.16784013356572283
1691265600,1832.74,-0.04364096646720629
1691262000,1833.47,0.039823142135748384
1691258400,1835.89,0.13190313029349493
1691254800,1832.14,-0.20446950033085626
1691251200,1829.17,-0.16223704911309542
1691247600,1831.54,0.1294830965100223
1691244000,1833.74,0.12004541340359823
1691240400,1830.75,-0.16318781950761582
1691236800,1828.64,-0.11531977918912266
1691233200,1830.49,0.1011169407826351
1691229600,1829.59,-0.04917925390371889
1691226000,1828.66,-0.05084398387395139
1691222400,1830.55,0.10330099491800936
1691218800,1828.4,-0.11752006709281519
1691215200,1829.32,0.050304562372235156
1691211600,1830.58,0.06885434300279002
1691208000,1827.08,-0.19137924619886515
1691204400,1829,0.10503053415146946
1691200800,1827.97,-0.056330788999429504
1691197200,1824.91,-0.16753907688006148
1691193600,1829.2,0.23480420518293912
1691190000,1827.68,-0.08313097982631405
1691186400,1826.12,-0.08539055749030179
1691182800,1827.3,0.06459700998145719
1691179200,1821.24,-0.3321879750593822
1691175600,1829.02,0.4262716508249131
1691172000,1831.37,0.12840163604807286
1691168400,1840.25,0.48371113101307506
1691164800,1846.35,0.3309285285599042
1691161200,1845.74,-0.03304361516378973
1691157600,1845.2,-0.029260838911107617
1691154000,1841.89,-0.17954543497401323
1691150400,1837.72,-0.2266545522588963
1691146800,1833.05,-0.2544426656808483
1691143200,1833.43,0.020728328061831135
1691139600,1836.28,0.15532565641392657
1691136000,1833.51,-0.15096234531461397
1691132400,1836.45,0.1602197641894867
1691128800,1831.32,-0.2797341897250513
1691125200,1834.73,0.18603134073098723
1691121600,1833.85,-0.04797496671074002
1691118000,1832.64,-0.06600318254936471
1691114400,1833.79,0.06273132380611245
1691110800,1834.54,0.040890542042305765
1691107200,1837.14,0.14162456611576227
1691103600,1834.5,-0.14380497297977587
1691100000,1836.31,0.09861584482371578
1691096400,1838.41,0.11429443487430886
1691092800,1843.39,0.2705200193934849
1691089200,1844.07,0.036881756423562805
1691085600,1845.08,0.05475516177081771
1691082000,1845.79,0.03847331435450539
1691078400,1845.67,-0.006501492636632396
1691074800,1838.81,-0.37237319387435897
1691071200,1845.63,0.370205935726728
1691067600,1836.99,-0.4692320061727208
1691064000,1832.87,-0.22453182033642627
1691060400,1835.83,0.16136509620780384
1691056800,1835.75,-0.004357796916453062
1691053200,1832.9,-0.15537053539176782
1691049600,1831.44,-0.07968693283148072
1691046000,1831.99,0.030026505440648006
1691042400,1833.93,0.1058397445170564
1691038800,1837.99,0.22113780553579496
1691035200,1836.16,-0.09961488514772111
1691031600,1839.57,0.18554142868281137
1691028000,1840.22,0.035328103329828296
1691024400,1842.53,0.1254497483103386
1691020800,1837.56,-0.27010225410584815
1691017200,1839.17,0.08757782610657451
1691013600,1841.72,0.13855346983677655
1691010000,1842.86,0.06187951062949072
1691006400,1840.96,-0.10315380059165023
1691002800,1841.24,0.015208299415543329
1690999200,1833.06,-0.445255614087683
1690995600,1830.86,-0.12008997272844706
1690992000,1828.12,-0.14976854271767984
1690988400,1841.35,0.7210881858383617
1690984800,1841.44,0.004887598805145232
1690981200,1851.53,0.5464450080802872
1690977600,1853.44,0.10310475762035863
1690974000,1858.94,0.2963060906503259
1690970400,1857.67,-0.06834185181822504
1690966800,1853.6,-0.21933201473421554
1690963200,1856.4,0.15094342488543405
1690959600,1855.62,-0.04202563625628122
1690956000,1856.52,0.0484895514519498
1690952400,1861.17,0.25015546884694145
1690948800,1862.54,0.0735825325717705
1690945200,1862.14,-0.02147835527012746
1690941600,1867.09,0.26547050769603064
1690938000,1869.48,0.12792482549137882
1690934400,1869.24,-0.01283861858228014
1690930800,1872.51,0.17478457045381224
1690927200,1850.39,-1.1883349165348178
1690923600,1848.82,-0.08488299362659169
1690920000,1849.71,0.04812722985504197
1690916400,1850.41,0.03783661115590383
1690912800,1851.62,0.0653695428231271
1690909200,1835.9,-0.8526107101619791
1690905600,1832.65,-0.17718176665098537
1690902000,1833.28,0.03437054205628968
1690898400,1827.07,-0.3393121399930355
1690894800,1833.14,0.33167526259940416
1690891200,1831.19,-0.10643147227866594
1690887600,1829.95,-0.06773846656585675
1690884000,1833.54,0.19598804141068332
1690880400,1832.63,-0.0496430890377989
1690876800,1836.62,0.21748322260352068
1690873200,1833.92,-0.14711734442228022
1690869600,1831.8,-0.11566623944855496
1690866000,1829.13,-0.145864601257139
1690862400,1825.07,-0.22221015109191952
1690858800,1826.31,0.06791952892705977
1690855200,1828.6,0.12531089956590188
1690851600,1852.13,1.278568139673736
1690848000,1861.47,0.5030170020388086
1690844400,1856,-0.2942863801305707
1690840800,1856.13,0.007004065054474892
1690837200,1856.7,0.030704341673489618
1690833600,1853.42,-0.17681373403148595
1690830000,1855.68,0.1218624614965182
1690826400,1860.82,0.27660450839124495
1690822800,1861.66,0.04513120362005423
1690819200,1859.46,-0.11824398333459374
1690815600,1856.94,-0.13561513218279297
1690812000,1861.11,0.22431122488745714
1690808400,1863.6,0.13370170407521625
1690804800,1872.27,0.46414974638690054
1690801200,1867.42,-0.2593799335854103
1690797600,1867.59,0.009103054616583072
1690794000,1867.88,0.015526827980555774
1690790400,1868.1,0.011777364988782355
1690786800,1864.62,-0.186459258034063
1690783200,1866.35,0.09273728408357174
1690779600,1863.73,-0.14047958386255055
1690776000,1863.65,-0.004292559385529152
1690772400,1868.61,0.26579085701337984
1690768800,1870.35,0.09307401660409914
1690765200,1871.92,0.08390629709296261
1690761600,1873,0.05767813624540903
1690758000,1861.42,-0.6201786149363051
1690754400,1855.51,-0.3180046425680185
1690750800,1862.06,0.35238108644859595
1690747200,1864.91,0.1529392807306053
1690743600,1862.46,-0.13146000278134168
1690740000,1876.95,0.7749924466149736
1690736400,1878.2,0.06657523913394682
1690732800,1876.86,-0.07137036728468177
1690729200,1876.67,-0.010123803468309024
1690725600,1879.95,0.17462510626577551
1690722000,1872.82,-0.37998644090378053
1690718400,1876.51,0.1968352314350299
1690714800,1876.01,-0.026648758858524524
1690711200,1874.17,-0.09812863103361007
1690707600,1873.64,-0.028283184234687585
1690704000,1875.09,0.0773595362862965
1690700400,1875.08,-0.0005333091566533707
1690696800,1875.36,0.014931581388861453
1690693200,1877,0.08741166116388356
1690689600,1879.08,0.11075377588430808
1690686000,1878.47,-0.03246796478335839
1690682400,1877.79,-0.03620622680157601
1690678800,1878.83,0.05536892347745586
1690675200,1881.61,0.14785506517583516
1690671600,1880.52,-0.05794589929105471
1690668000,1879.95,-0.03031535974839952
1690664400,1881.75,0.09570141890003002
1690660800,1883.98,0.11843654540672204
1690657200,1877.6,-0.33921948318949574
1690653600,1874.84,-0.14710431067319213
1690650000,1876.46,0.08637006374894643
1690646400,1873.52,-0.15680086839767055
1690642800,1872.77,-0.040039613058240824
1690639200,1872.53,-0.012816062816247104
1690635600,1873.1,0.030435467699689703
1690632000,1872.04,-0.05660669712239465
1690628400,1870.7,-0.07160529757637658
1690624800,1870.45,-0.013364874456901111
1690621200,1870.88,0.022986478171839835
1690617600,1871.91,0.05503915667197769
1690614000,1871.78,-0.006945019488917456
1690610400,1873.66,0.10038874780464466
1690606800,1874.77,0.05922479717881434
1690603200,1876.8,0.10822136855374231
1690599600,1873.85,-0.15730609938649284
1690596000,1874.69,0.04481744967696575
1690592400,1876.02,0.07091990880367467
1690588800,1874.53,-0.07945501744478393
1690585200,1874.13,-0.021340959250403232
1690581600,1876.17,0.10879130742629639
1690578000,1876.2,0.0015989894387032962
1690574400,1876.45,0.013323917784487717
1690570800,1873.69,-0.1471945313147348
1690567200,1875.54,0.09868693839239523
1690563600,1870.31,-0.27924254299936613
1690560000,1876.92,0.352794296367214
1690556400,1874.95,-0.10501430918678444
1690552800,1878.05,0.1652012099669011
1690549200,1871.03,-0.3744923130101674
1690545600,1872.02,0.05289803893002752
1690542000,1866.34,-0.30387680003059836
1690538400,1865.88,-0.024650208311889084
1690534800,1867.49,0.08624915825676678
1690531200,1862.13,-0.2874289439757313
1690527600,1858.71,-0.18382950963270347
1690524000,1859.4,0.037115631754894685
1690520400,1858.13,-0.0683249388387567
1690516800,1863.41,0.2837536902846841
1690513200,1862.02,-0.07462226183294814
1690509600,1862,-0.001074108087507789
1690506000,1863.44,0.07730630860865367
1690502400,1862.27,-0.0628068227779896
1690498800,1860.97,-0.06983165483977562
1690495200,1857.05,-0.21086500086025514
1690491600,1858.52,0.0791264907778398
1690488000,1858.66,0.0075325919146461
1690484400,1860.25,0.08550893121268167
1690480800,1859.42,-0.044627615555971445
1690477200,1865.25,0.31304812298127
1690473600,1866.82,0.08413561871103371
1690470000,1868.61,0.09583904059298033
1690466400,1869.54,0.04975723388238651
1690462800,1874.11,0.24414687644729208
1690459200,1877.78,0.19563479582370047
1690455600,1876.35,-0.07618276773378518
1690452000,1877.74,0.07405257005136263
1690448400,1883.8,0.322208735934315
1690444800,1878.17,-0.29931148856263834
1690441200,1871.38,-0.36217719044500685
1690437600,1873.77,0.12763175437243687
1690434000,1878.01,0.22602614252981443
1690430400,1879.79,0.09473628895249513
1690426800,1875.99,-0.20235483956302924
1690423200,1877.88,0.10069609015232875
1690419600,1873.67,-0.2244406587823221
1690416000,1869.82,-0.20569048440894022
1690412400,1871.93,0.11278146448342077
1690408800,1872.31,0.020297844224965316
1690405200,1870.73,-0.08442336143042889
1690401600,1880.97,0.5458872206579052
1690398000,1873.07,-0.42088052667210785
1690394400,1871.13,-0.10362695227852238
1690390800,1856.17,-0.8027301441838528
1690387200,1859.04,0.154500045536976
1690383600,1860.5,0.07850433521253858
1690380000,1857.6,-0.15599368430502047
1690376400,1857.8,0.01076600097934381
1690372800,1855.44,-0.1271127273091386
1690369200,1850.7,-0.2557918796626322
1690365600,1851.9,0.06481931842571632
1690362000,1850.04,-0.10048786077117583
1690358400,1854.07,0.2175962155609565
1690354800,1853.12,-0.05125175784327347
1690351200,1854.15,0.05556649645170246
1690347600,1858.99,0.2606959468885588
1690344000,1854.72,-0.22995882186192199
1690340400,1858.73,0.21597175449677783
1690336800,1859.13,0.021517754920490805
1690333200,1853.64,-0.29573628322207324
1690329600,1855.62,0.10675984902978909
1690326000,1857.51,0.10180091530455777
1690322400,1859.51,0.10761309828892685
1690318800,1861.21,0.09138016933800483
1690315200,1861.91,0.03760287115366552
1690311600,1856.98,-0.2651330309836681
1690308000,1859.87,0.15550805560629338
1690304400,1860.69,0.04407938661261103
1690300800,1855.93,-0.25614685400055137
1690297200,1857.84,0.10286044469110674
1690293600,1854.79,-0.16430404786599243
1690290000,1863.48,0.4674225283190352
1690286400,1853.49,-0.5375358991138772
1690282800,1853.02,-0.02536078426979584
1690279200,1854.07,0.056648208059635594
1690275600,1856.66,0.1395951966642997
1690272000,1854.34,-0.12503369993243377
1690268400,1849.91,-0.23918483428383158
1690264800,1852.22,0.1247930407514602
1690261200,1851.61,-0.03293887708212478
1690257600,1847.74,-0.20922602142325916
1690254000,1850.81,0.16601104243922124
1690250400,1852.79,0.10692300403050017
1690246800,1848.7,-0.22099217690962356
1690243200,1849.52,0.04434565890823735
1690239600,1849.94,0.02270601665132335
1690236000,1847.63,-0.12494694085714957
1690232400,1849.03,0.07574405365564547
1690228800,1850.52,0.08055034155849942
1690225200,1848.94,-0.08541787699106448
1690221600,1848.86,-0.004326897074623084
1690218000,1842.52,-0.34350330955050074
1690214400,1844.4,0.10198215111469214
1690210800,1841.58,-0.15301225455372863
1690207200,1843.38,0.09769441964978173
1690203600,1850.09,0.3633443554200992
1690200000,1851.97,0.10156508331085831
1690196400,1852.56,0.03185289388875483
1690192800,1852.31,-0.013495750208749293
1690189200,1841.68,-0.575531029697956
1690185600,1869.81,1.515862289785202
1690182000,1874.58,0.25478129042710285
1690178400,1869.91,-0.2494332964583507
1690174800,1871.22,0.07003231930145036
1690171200,1871.76,0.028854014915732997
1690167600,1868.17,-0.19198226184148057
1690164000,1874.85,0.35693141324030686
1690160400,1879.31,0.23760319742656266
1690156800,1885.91,0.35057748337414907
1690153200,1888.61,0.14306457300624822
1690149600,1883.26,-0.28367910812362396
1690146000,1879.83,-0.1822970457728841
1690142400,1892.95,0.6955111556147624
1690138800,1889.36,-0.1898311390696661
1690135200,1902.44,0.6899125418906267
1690131600,1894.32,-0.42773377195456563
1690128000,1884.08,-0.5420296988458819
1690124400,1873.8,-0.5471183562710028
1690120800,1873.22,-0.030957934819250833
1690117200,1873.46,0.012811342325923852
1690113600,1874.71,0.06669921835676447
1690110000,1874.84,0.006934165435966448
1690106400,1874.81,-0.0016001493473094118
1690102800,1875.13,0.0170669397791387
1690099200,1878.29,0.16837981076438308
1690095600,1875.52,-0.1475834153979472
1690092000,1874.33,-0.06346920756551651
1690088400,1875.07,0.03947298285636996
1690084800,1874.97,-0.005333276446305858
1690081200,1869.34,-0.3007231902744028
1690077600,1872.09,0.1470026431190146
1690074000,1870.05,-0.10902853458623818
1690070400,1862.64,-0.3970332245100553
1690066800,1866.12,0.18665728072534202
1690063200,1884.23,0.965784034322771
1690059600,1887.16,0.15538040825760513
1690056000,1887.51,0.018544667533996813
1690052400,1887.43,-0.004238477963195057
1690048800,1883.61,-0.2025967004652639
1690045200,1885.3,0.0896811074431743
1690041600,1889.75,0.23575857597487687
1690038000,1889.04,-0.03757816699816874
1690034400,1888.1,-0.049773109781792245
1690030800,1887.1,-0.05297732694364923
1690027200,1885.67,-0.07580637401591793
1690023600,1888.43,0.14626006157844146
1690020000,1888.41,-0.0010590864320515004
1690016400,1890.12,0.09051139552896166
1690012800,1892.41,0.12108299364618895
1690009200,1891.71,-0.03699671299982841
1690005600,1892.08,0.019557110789928313
1690002000,1892.86,0.041215977587064835
1689998400,1893.87,0.05334417948734933
1689994800,1892.82,-0.05545740617323976
1689991200,1894.71,0.09980119797728822
1689987600,1892.05,-0.14048951808461127
1689984000,1896.65,0.24282747434907587
1689980400,1891.72,-0.2602703950782282
1689976800,1893.24,0.08031789407086974
1689973200,1894.31,0.05650090578157433
1689969600,1895.13,0.04327816314805451
1689966000,1894.43,-0.03694360337144547
1689962400,1899.51,0.26779564441787046
1689958800,1897.24,-0.11957596736567715
1689955200,1889.43,-0.4125002217961718
1689951600,1891.02,0.08411697516182942
1689948000,1891.65,0.03330980528700886
1689944400,1889.25,-0.12695391691639563
1689940800,1894.29,0.2664173224590572
1689937200,1889.23,-0.2674759492084407
1689933600,1888.39,-0.04447244634688181
1689930000,1885.66,-0.1446721943884433
1689926400,1891.41,0.30446904303818867
1689922800,1889.33,-0.11003138062141854
1689919200,1893.2,0.20462501819430032
1689915600,1892.16,-0.054948539962783934
1689912000,1895.5,0.17636223239244522
1689908400,1896.52,0.05379718591147652
1689904800,1898.45,0.10171359280271405
1689901200,1895.97,-0.13071828385560555
1689897600,1889.87,-0.3222537285734239
1689894000,1890.54,0.035445891160750496
1689890400,1894.43,0.20554991820961813
1689886800,1895.59,0.061213399202205636
1689883200,1887.41,-0.43246168378206706
1689879600,1887.63,0.011655505650213258
1689876000,1884.72,-0.15428051889194602
1689872400,1890.23,0.29192460366450373
1689868800,1884.06,-0.3269492008416875
1689865200,1888.42,0.23114778295785562
